date,years,spread_bp
2025-08-26,5.0,49.65
2025-08-26,7.0,69.97
2025-08-26,10.0,90.002
2025-08-27,3.0,29.829
2025-08-27,5.0,50.3
2025-08-27,7.0,70.547
2025-08-27,10.0,90.47
2025-08-28,3.0,29.571
2025-08-28,5.0,50.12
2025-08-28,7.0,70.372
2025-08-28,10.0,90.291
2025-08-29,3.0,30.308
2025-08-29,5.0,50.958
2025-08-29,7.0,71.277
2025-08-29,10.0,91.17
2025-09-01,3.0,30.321
2025-09-01,10.0,91.26
2025-09-02,3.0,31.092
2025-09-02,5.0,51.023
2025-09-02,7.0,71.552
2025-09-02,10.0,91.251
2025-09-03,3.0,30.316
2025-09-03,5.0,50.9
2025-09-03,7.0,71.3
2025-09-03,10.0,91.095
2025-09-04,3.0,30.101
2025-09-04,5.0,49.542
2025-09-04,7.0,69.859
2025-09-04,10.0,89.848
2025-09-05,3.0,30.469
2025-09-05,5.0,49.9
2025-09-05,7.0,70.307
2025-09-05,10.0,90.204
2025-09-08,3.0,30.148
2025-09-08,5.0,49.997
2025-09-08,7.0,70.284
2025-09-08,10.0,90.274
2025-09-09,3.0,29.613
2025-09-09,5.0,49.539
2025-09-09,7.0,69.954
2025-09-09,10.0,89.946
2025-09-10,3.0,29.639
2025-09-10,5.0,48.988
2025-09-10,10.0,89.439
2025-09-11,3.0,27.474
2025-09-11,5.0,47.709
2025-09-11,7.0,68.045
2025-09-11,10.0,88.299
2025-09-12,3.0,27.682
2025-09-12,5.0,47.849
2025-09-12,7.0,68.29
2025-09-12,10.0,88.456
2025-09-15,3.0,26.84
2025-09-15,5.0,46.994
2025-09-15,7.0,67.43
2025-09-15,10.0,87.6
2025-09-16,3.0,27.314
2025-09-16,5.0,47.453
2025-09-16,7.0,67.766
2025-09-16,10.0,87.978
2025-09-17,3.0,27.682
2025-09-17,5.0,47.76
2025-09-17,7.0,68.228
2025-09-17,10.0,88.326
2025-09-18,3.0,26.807
2025-09-18,5.0,46.95
2025-09-18,7.0,67.35
2025-09-18,10.0,87.487
2025-09-19,3.0,27.088
2025-09-19,5.0,47.262
2025-09-19,7.0,67.626
2025-09-19,10.0,87.517
2025-09-22,3.0,31.542
2025-09-22,5.0,51.721
2025-09-22,7.0,71.465
2025-09-22,10.0,90.688
2025-09-23,3.0,31.724
2025-09-23,5.0,52.152
2025-09-23,7.0,72.012
2025-09-23,10.0,91.279
2025-09-24,3.0,32.106
2025-09-24,5.0,52.631
2025-09-24,7.0,72.606
2025-09-24,10.0,91.574
2025-09-25,3.0,32.789
2025-09-25,5.0,53.495
2025-09-25,7.0,73.652
2025-09-25,10.0,92.416
2025-09-26,3.0,32.223
2025-09-26,5.0,52.826
2025-09-26,7.0,72.487
2025-09-26,10.0,91.701
2025-09-29,3.0,31.54
2025-09-29,5.0,52.215
2025-09-29,7.0,71.947
2025-09-29,10.0,91.14
2025-09-30,3.0,31.503
2025-09-30,5.0,52.07
2025-09-30,7.0,71.737
2025-09-30,10.0,90.994
2025-10-01,3.0,31.703
2025-10-01,5.0,52.098
2025-10-01,7.0,72.281
2025-10-01,10.0,91.113
2025-10-02,3.0,31.283
2025-10-02,5.0,51.646
2025-10-02,7.0,71.786
2025-10-02,10.0,90.59
2025-10-03,3.0,31.1
2025-10-03,5.0,51.489
2025-10-03,7.0,71.739
2025-10-03,10.0,90.535
2025-10-06,3.0,30.65
2025-10-06,5.0,50.904
2025-10-06,7.0,70.652
2025-10-06,10.0,89.982
2025-10-07,3.0,31.054
2025-10-07,5.0,51.425
2025-10-07,7.0,71.205
2025-10-07,10.0,90.5
2025-10-08,3.0,31.496
2025-10-08,5.0,51.866
2025-10-08,7.0,72.161
2025-10-08,10.0,91.033
2025-10-09,3.0,31.996
2025-10-09,5.0,52.597
2025-10-09,7.0,72.682
2025-10-09,10.0,91.423
2025-10-10,3.0,34.579
2025-10-10,5.0,56.702
2025-10-10,7.0,75.995
2025-10-10,10.0,94.952
2025-10-13,3.0,34.502
2025-10-13,7.0,74.127
2025-10-13,10.0,94.575
2025-10-14,3.0,32.67
2025-10-14,5.0,53.369
2025-10-14,7.0,73.473
2025-10-14,10.0,91.89
2025-10-15,3.0,32.3
2025-10-15,5.0,52.788
2025-10-15,7.0,73.089
2025-10-15,10.0,91.816
2025-10-16,3.0,33.966
2025-10-16,5.0,54.866
2025-10-16,7.0,74.97
2025-10-16,10.0,93.494
2025-10-17,3.0,33.248
2025-10-17,5.0,53.644
2025-10-17,7.0,73.516
2025-10-17,10.0,92.685
2025-10-20,3.0,31.874
2025-10-20,5.0,52.158
2025-10-20,7.0,71.076
2025-10-20,10.0,91.019
2025-10-21,3.0,32.237
2025-10-21,5.0,52.853
2025-10-21,7.0,71.972
2025-10-21,10.0,91.547
2025-10-22,3.0,32.605
2025-10-22,5.0,53.048
2025-10-22,7.0,72.359
2025-10-22,10.0,92.085
2025-10-23,3.0,31.787
2025-10-23,5.0,52.078
2025-10-23,7.0,71.256
2025-10-23,10.0,91.061
2025-10-24,3.0,31.183
2025-10-24,5.0,51.531
2025-10-24,7.0,70.699
2025-10-24,10.0,90.763
2025-10-27,3.0,30.018
2025-10-27,5.0,50.222
2025-10-27,7.0,69.313
2025-10-27,10.0,89.521
2025-10-28,3.0,30.442
2025-10-28,5.0,50.74
2025-10-28,7.0,69.661
2025-10-28,10.0,90.008
2025-10-29,3.0,30.841
2025-10-29,5.0,51.083
2025-10-29,7.0,69.934
2025-10-29,10.0,90.473
2025-10-30,3.0,31.67
2025-10-30,5.0,51.795
2025-10-30,7.0,71.069
2025-10-30,10.0,91.079
2025-10-31,3.0,32.272
2025-10-31,5.0,52.591
2025-10-31,7.0,71.682
2025-10-31,10.0,91.69
2025-11-03,3.0,32.812
2025-11-03,5.0,53.279
2025-11-03,7.0,71.895
2025-11-03,10.0,92.366
2025-11-04,3.0,33.368
2025-11-04,5.0,53.834
2025-11-04,7.0,73.008
2025-11-04,10.0,92.928
2025-11-05,3.0,32.369
2025-11-05,5.0,52.686
2025-11-05,7.0,71.767
2025-11-05,10.0,91.77
2025-11-06,3.0,33.126
2025-11-06,5.0,53.54
2025-11-06,7.0,72.705
2025-11-06,10.0,92.674
2025-11-07,3.0,33.064
2025-11-07,5.0,53.485
2025-11-07,7.0,72.658
2025-11-07,10.0,92.599
2025-11-10,3.0,31.594
2025-11-10,5.0,51.818
2025-11-10,7.0,70.706
2025-11-10,10.0,90.879
2025-11-11,3.0,31.594
2025-11-11,7.0,70.446
2025-11-12,3.0,31.883
2025-11-12,5.0,52.177
2025-11-12,7.0,71.247
2025-11-12,10.0,91.233
2025-11-13,3.0,32.972
2025-11-13,5.0,53.645
2025-11-13,7.0,72.362
2025-11-13,10.0,92.615
2025-11-14,3.0,32.928
2025-11-14,5.0,53.384
2025-11-14,7.0,72.528
2025-11-14,10.0,92.426
2025-11-17,3.0,33.722
2025-11-17,5.0,54.398
2025-11-17,7.0,73.209
2025-11-17,10.0,93.375
2025-11-18,3.0,34.538
2025-11-18,5.0,55.278
2025-11-18,7.0,74.068
2025-11-18,10.0,94.082
2025-11-19,3.0,33.96
2025-11-19,5.0,53.875
2025-11-19,7.0,72.892
2025-11-19,10.0,93.143
2025-11-20,3.0,35.291
2025-11-20,5.0,55.983
2025-11-20,7.0,74.964
2025-11-20,10.0,94.861
2025-11-21,3.0,34.283
2025-11-21,5.0,54.508
2025-11-21,7.0,73.285
2025-11-21,10.0,93.573
2025-11-24,3.0,32.884
2025-11-24,5.0,53.037
2025-11-24,7.0,72.057
2025-11-24,10.0,92.276
2025-11-25,3.0,32.253
2025-11-25,5.0,52.437
2025-11-25,7.0,71.28
2025-11-25,10.0,91.478
2025-11-26,3.0,31.595
2025-11-26,5.0,51.748
2025-11-26,7.0,70.57
2025-11-26,10.0,90.88
2025-11-27,3.0,31.688
2025-11-27,7.0,70.302
2025-11-28,3.0,31.238
2025-11-28,5.0,51.121
2025-11-28,7.0,70.111
2025-11-28,10.0,90.561
2025-12-01,3.0,31.244
2025-12-01,5.0,51.267
2025-12-01,7.0,70.197
2025-12-01,10.0,90.506
2025-12-02,3.0,31.023
2025-12-02,5.0,51.045
2025-12-02,7.0,69.944
2025-12-02,10.0,90.291
2025-12-03,3.0,31.04
2025-12-03,5.0,51.025
2025-12-03,7.0,69.954
2025-12-03,10.0,90.318
2025-12-04,3.0,30.553
2025-12-04,5.0,50.783
2025-12-04,7.0,69.852
2025-12-04,10.0,90.117
2025-12-05,3.0,30.3
2025-12-05,5.0,50.506
2025-12-05,7.0,69.55
2025-12-05,10.0,89.789
2025-12-08,3.0,30.713
2025-12-08,5.0,50.775
2025-12-08,7.0,70.023
2025-12-08,10.0,90.184
2025-12-09,3.0,30.75
2025-12-09,5.0,51.092
2025-12-09,7.0,70.154
2025-12-09,10.0,90.324
2025-12-10,3.0,29.77
2025-12-10,5.0,49.92
2025-12-10,7.0,68.815
2025-12-10,10.0,88.999
2025-12-11,3.0,29.634
2025-12-11,5.0,49.798
2025-12-11,7.0,69.42
2025-12-11,10.0,89.335
2025-12-12,3.0,30.429
2025-12-12,5.0,50.774
2025-12-12,7.0,70.378
2025-12-12,10.0,90.308
2025-12-15,3.0,30.437
2025-12-15,5.0,50.964
2025-12-15,7.0,70.473
2025-12-15,10.0,90.232
2025-12-16,3.0,30.622
2025-12-16,5.0,50.919
2025-12-16,7.0,70.49
2025-12-16,10.0,90.254
2025-12-17,3.0,31.416
2025-12-17,5.0,51.77
2025-12-17,7.0,71.401
2025-12-17,10.0,91.021
2025-12-18,3.0,30.604
2025-12-18,5.0,50.898
2025-12-18,7.0,70.292
2025-12-18,10.0,90.269
2025-12-19,3.0,30.523
2025-12-19,5.0,50.772
2025-12-19,7.0,70.392
2025-12-19,10.0,90.214
2025-12-22,3.0,29.956
2025-12-22,5.0,50.157
2025-12-22,7.0,69.416
2025-12-22,10.0,89.739
2025-12-23,3.0,29.729
2025-12-23,5.0,50.028
2025-12-23,7.0,69.619
2025-12-23,10.0,89.461
2025-12-24,3.0,29.695
2025-12-24,5.0,49.948
2025-12-24,7.0,69.59
2025-12-24,10.0,89.48
2025-12-25,3.0,29.706
2025-12-25,10.0,89.444
2025-12-26,3.0,29.818
2025-12-26,5.0,50.178
2025-12-26,7.0,69.765
2025-12-26,10.0,89.492
2025-12-29,3.0,30.107
2025-12-29,5.0,50.415
2025-12-29,7.0,69.878
2025-12-29,10.0,89.842
2025-12-30,3.0,29.707
2025-12-30,5.0,49.983
2025-12-30,7.0,69.583
2025-12-30,10.0,89.336
2025-12-31,3.0,29.688
2025-12-31,5.0,50.008
2025-12-31,7.0,69.591
2025-12-31,10.0,89.358
2026-01-01,3.0,29.733
2026-01-02,3.0,29.794
2026-01-02,5.0,50.105
2026-01-02,7.0,69.736
2026-01-02,10.0,89.53
2026-01-05,3.0,29.108
2026-01-05,5.0,49.255
2026-01-05,7.0,68.715
2026-01-05,10.0,88.811
2026-01-06,3.0,28.76
2026-01-06,5.0,49.094
2026-01-06,7.0,68.285
2026-01-06,10.0,88.61
2026-01-07,3.0,29.273
2026-01-07,5.0,49.619
2026-01-07,7.0,68.942
2026-01-07,10.0,89.241
2026-01-08,3.0,28.921
2026-01-08,5.0,49.223
2026-01-08,7.0,68.462
2026-01-08,10.0,88.753
2026-01-09,3.0,28.783
2026-01-09,5.0,49.111
2026-01-09,7.0,68.17
2026-01-09,10.0,88.67
2026-01-12,3.0,28.7
2026-01-12,5.0,49.085
2026-01-12,7.0,68.21
2026-01-12,10.0,88.5
2026-01-13,3.0,28.863
2026-01-13,5.0,49.174
2026-01-13,7.0,68.439
2026-01-13,10.0,88.773
2026-01-14,3.0,29.147
2026-01-14,5.0,49.51
2026-01-14,7.0,68.696
2026-01-14,10.0,88.956
2026-01-15,3.0,28.677
2026-01-15,5.0,48.994
2026-01-15,7.0,67.877
2026-01-15,10.0,88.448
2026-01-16,3.0,28.44
2026-01-16,5.0,48.67
2026-01-16,7.0,67.879
2026-01-16,10.0,88.247
2026-01-19,3.0,28.431
2026-01-19,7.0,68.002
2026-01-19,10.0,88.229
2026-01-20,3.0,29.8
2026-01-20,5.0,50.228
2026-01-20,7.0,69.52
2026-01-20,10.0,89.73
2026-01-21,3.0,28.636
2026-01-21,5.0,48.925
2026-01-21,7.0,68.061
2026-01-21,10.0,88.423
2026-01-22,3.0,28.234
2026-01-22,5.0,48.476
2026-01-22,7.0,67.675
2026-01-22,10.0,88.097
2026-01-23,3.0,28.604
2026-01-23,5.0,49.07
2026-01-23,7.0,68.197
2026-01-23,10.0,88.698
2026-01-26,3.0,28.599
2026-01-26,5.0,48.88
2026-01-26,7.0,68.097
2026-01-26,10.0,88.609
2026-01-27,3.0,28.792
2026-01-27,5.0,49.014
2026-01-27,7.0,68.174
2026-01-27,10.0,88.644
2026-01-28,3.0,28.744
2026-01-28,5.0,49.041
2026-01-28,7.0,68.24
2026-01-28,10.0,88.589
2026-01-29,3.0,28.9
2026-01-29,5.0,49.164
2026-01-29,7.0,68.412
2026-01-29,10.0,88.787
2026-01-30,3.0,29.077
2026-01-30,5.0,49.399
2026-01-30,7.0,68.603
2026-01-30,10.0,89.003
2026-02-02,3.0,28.591
2026-02-02,5.0,48.798
2026-02-02,7.0,68.013
2026-02-02,10.0,88.499
2026-02-03,3.0,29.257
2026-02-03,5.0,49.677
2026-02-03,7.0,68.837
2026-02-03,10.0,89.103
2026-02-04,3.0,29.614
2026-02-04,5.0,49.913
2026-02-04,7.0,69.092
2026-02-04,10.0,89.632
2026-02-05,3.0,31.216
2026-02-05,5.0,52.336
2026-02-05,7.0,71.47
2026-02-05,10.0,91.814
2026-02-06,3.0,29.855
2026-02-06,5.0,50.336
2026-02-06,7.0,69.407
2026-02-06,10.0,89.871
2026-02-09,3.0,29.653
2026-02-09,5.0,49.943
2026-02-09,7.0,69.114
2026-02-09,10.0,89.53
2026-02-10,3.0,30.21
2026-02-10,5.0,50.446
2026-02-10,7.0,69.562
2026-02-10,10.0,90.141
2026-02-11,3.0,30.114
2026-02-11,5.0,50.358
2026-02-11,7.0,69.534
2026-02-11,10.0,89.937
2026-02-12,3.0,31.257
2026-02-12,5.0,51.442
2026-02-12,7.0,70.722
2026-02-12,10.0,91.254
2026-02-13,3.0,31.714
2026-02-13,5.0,52.206
2026-02-13,7.0,71.454
2026-02-13,10.0,91.871
2026-02-16,3.0,31.559
2026-02-16,7.0,71.063
2026-02-16,10.0,91.911
2026-02-17,3.0,32.222
2026-02-17,5.0,52.434
2026-02-17,7.0,71.525
2026-02-17,10.0,91.844
2026-02-18,3.0,31.49
2026-02-18,5.0,51.636
2026-02-18,7.0,70.582
2026-02-18,10.0,91.157
2026-02-19,3.0,31.644
2026-02-19,5.0,51.848
2026-02-19,7.0,70.921
2026-02-19,10.0,91.342
2026-02-20,3.0,31.357
2026-02-20,5.0,51.364
2026-02-20,7.0,70.405
2026-02-20,10.0,90.903
2026-02-23,3.0,32.266
2026-02-23,5.0,52.448
2026-02-23,7.0,71.678
2026-02-23,10.0,92.023
2026-02-24,3.0,32.552
2026-02-24,5.0,52.935
2026-02-24,7.0,71.942
2026-02-24,10.0,92.536
2026-02-25,3.0,32.095
2026-02-25,5.0,51.942
2026-02-25,7.0,71.429
2026-02-25,10.0,92.018
2026-02-26,3.0,33.116
2026-02-26,5.0,53.739
2026-02-26,7.0,72.655
2026-02-26,10.0,93.221
2026-02-27,3.0,35.215
2026-02-27,5.0,55.951
2026-02-27,7.0,75.205
2026-02-27,10.0,95.448
2026-03-02,3.0,34.643
2026-03-02,5.0,54.675
2026-03-02,7.0,73.637
2026-03-02,10.0,94.19
2026-03-03,3.0,35.003
2026-03-03,5.0,55.748
2026-03-03,7.0,74.378
2026-03-03,10.0,94.404
2026-03-04,3.0,33.751
2026-03-04,5.0,53.842
2026-03-04,7.0,72.712
2026-03-04,10.0,93.32
2026-03-05,3.0,35.434
2026-03-05,5.0,55.946
2026-03-05,7.0,74.932
2026-03-05,10.0,95.383
2026-03-06,3.0,37.891
2026-03-06,5.0,58.455
2026-03-06,7.0,77.179
2026-03-06,10.0,97.644
2026-03-09,3.0,35.312
2026-03-09,5.0,55.034
2026-03-09,7.0,74.497
2026-03-09,10.0,94.364
2026-03-10,3.0,35.54
2026-03-10,5.0,55.88
2026-03-10,7.0,74.752
2026-03-10,10.0,95.097
2026-03-11,3.0,36.727
2026-03-11,5.0,57.332
2026-03-11,7.0,76.476
2026-03-11,10.0,96.445
2026-03-12,3.0,39.644
2026-03-12,5.0,60.519
2026-03-12,7.0,79.399
2026-03-12,10.0,99.671
2026-03-13,3.0,40.459
2026-03-13,5.0,61.782
2026-03-13,7.0,80.956
2026-03-13,10.0,100.82
2026-03-16,3.0,38.681
2026-03-16,5.0,59.423
2026-03-16,7.0,78.333
2026-03-16,10.0,98.294
2026-03-17,3.0,36.823
2026-03-17,5.0,57.09
2026-03-17,7.0,76.21
2026-03-17,10.0,96.418
2026-03-18,3.0,39.62
2026-03-18,5.0,60.603
2026-03-18,7.0,77.46
2026-03-18,10.0,99.582
2026-03-19,3.0,38.226
2026-03-19,5.0,58.656
2026-03-19,7.0,78.584
2026-03-19,10.0,97.7
2026-03-20,3.0,44.701
2026-03-20,5.0,66.409
2026-03-20,7.0,84.017
2026-03-20,10.0,102.967
2026-03-23,3.0,41.916
2026-03-23,5.0,62.843
2026-03-23,7.0,80.62
2026-03-23,10.0,100.024
2026-03-24,3.0,41.139
2026-03-24,5.0,61.271
2026-03-24,7.0,79.561
2026-03-24,10.0,98.774
2026-03-25,3.0,41.522
2026-03-25,5.0,62.704
2026-03-25,7.0,80.352
2026-03-25,10.0,99.771
2026-03-26,3.0,43.74
2026-03-26,5.0,64.987
2026-03-26,7.0,82.736
2026-03-26,10.0,102.115
2026-03-27,3.0,45.812
2026-03-27,5.0,67.399
2026-03-27,7.0,85.318
2026-03-27,10.0,104.503
2026-03-30,3.0,46.151
2026-03-30,5.0,67.746
2026-03-30,7.0,84.399
2026-03-30,10.0,104.518
2026-03-31,3.0,42.044
2026-03-31,5.0,63.159
2026-03-31,7.0,79.95
2026-03-31,10.0,100.287
2026-04-01,3.0,39.8
2026-04-01,5.0,60.584
2026-04-01,7.0,77.357
2026-04-01,10.0,97.87
2026-04-02,3.0,39.15
2026-04-02,5.0,59.936
2026-04-02,7.0,76.628
2026-04-02,10.0,97.388
2026-04-03,3.0,39.847
2026-04-03,5.0,60.845
2026-04-03,7.0,77.491
2026-04-03,10.0,98.429
2026-04-06,3.0,38.597
2026-04-06,5.0,59.216
2026-04-06,7.0,76.455
2026-04-06,10.0,96.806
2026-04-07,3.0,38.723
2026-04-07,5.0,59.314
2026-04-07,7.0,76.633
2026-04-07,10.0,96.967
2026-04-08,3.0,35.372
2026-04-08,5.0,55.847
2026-04-08,7.0,73.008
2026-04-08,10.0,93.873
2026-04-09,3.0,34.79
2026-04-09,5.0,54.938
2026-04-09,7.0,72.258
2026-04-09,10.0,93.272
2026-04-10,3.0,35.651
2026-04-10,5.0,55.838
2026-04-10,7.0,73.267
2026-04-10,10.0,94.579
2026-04-13,3.0,34.543
2026-04-13,5.0,54.646
2026-04-13,7.0,71.966
2026-04-13,10.0,92.827
2026-04-14,3.0,34.279
2026-04-14,5.0,54.12
2026-04-14,7.0,71.701
2026-04-14,10.0,92.824
2026-04-15,3.0,34.099
2026-04-15,5.0,53.895
2026-04-15,7.0,71.127
2026-04-15,10.0,92.685
2026-04-16,3.0,34.301
2026-04-16,5.0,54.867
2026-04-16,7.0,72.534
2026-04-16,10.0,93.31
2026-04-17,3.0,32.815
2026-04-17,5.0,53.167
2026-04-17,7.0,70.893
2026-04-17,10.0,92.227
2026-04-20,3.0,33.093
2026-04-20,5.0,53.486
2026-04-20,7.0,71.33
2026-04-20,10.0,92.938
2026-04-21,3.0,33.667
2026-04-21,5.0,54.087
2026-04-21,7.0,71.995
2026-04-21,10.0,93.46
2026-04-22,3.0,33.329
2026-04-22,5.0,54.092
2026-04-22,7.0,71.757
2026-04-22,10.0,93.243
2026-04-23,3.0,33.799
2026-04-23,5.0,54.65
2026-04-23,7.0,72.375
2026-04-23,10.0,93.682
2026-04-24,3.0,33.89
2026-04-24,5.0,54.603
2026-04-24,7.0,72.47
2026-04-24,10.0,93.802
2026-04-27,3.0,33.724
2026-04-27,5.0,54.378
2026-04-27,7.0,72.535
2026-04-27,10.0,93.623
2026-04-28,3.0,34.248
2026-04-28,5.0,55.031
2026-04-28,7.0,73.174
2026-04-28,10.0,94.384
2026-04-29,3.0,35.186
2026-04-29,5.0,56.121
2026-04-29,7.0,74.175
2026-04-29,10.0,95.313
2026-04-30,3.0,33.894
2026-04-30,5.0,54.41
2026-04-30,7.0,72.463
2026-04-30,10.0,93.717
2026-05-01,3.0,33.662
2026-05-01,5.0,54.131
2026-05-01,7.0,71.997
2026-05-01,10.0,93.408
2026-05-04,3.0,34.286
2026-05-04,5.0,54.866
2026-05-04,7.0,73.004
2026-05-04,10.0,94.291
2026-05-05,3.0,33.405
2026-05-05,5.0,54.067
2026-05-05,7.0,72.12
2026-05-05,10.0,93.287
2026-05-06,3.0,32.247
2026-05-06,5.0,52.698
2026-05-06,7.0,70.854
2026-05-06,10.0,92.136
2026-05-07,3.0,33.269
2026-05-07,5.0,53.626
2026-05-07,7.0,71.911
2026-05-07,10.0,93.008
2026-05-08,3.0,32.406
2026-05-08,5.0,52.721
2026-05-08,7.0,71.019
2026-05-08,10.0,92.367
2026-05-11,3.0,32.943
2026-05-11,5.0,53.383
2026-05-11,7.0,71.595
2026-05-11,10.0,92.762
2026-05-12,3.0,33.248
2026-05-12,5.0,53.673
2026-05-12,7.0,71.857
2026-05-12,10.0,92.977
2026-05-13,3.0,32.56
2026-05-13,5.0,53.094
2026-05-13,7.0,71.322
2026-05-13,10.0,92.496
2026-05-14,3.0,32.63
2026-05-14,5.0,53.193
2026-05-14,7.0,71.421
2026-05-14,10.0,92.758
2026-05-15,3.0,33.384
2026-05-15,5.0,54.134
2026-05-15,7.0,72.234
2026-05-15,10.0,93.57
2026-05-18,3.0,33.058
2026-05-18,5.0,53.722
2026-05-18,7.0,71.982
2026-05-18,10.0,93.041
2026-05-19,3.0,33.625
2026-05-19,5.0,54.54
2026-05-19,7.0,72.823
2026-05-19,10.0,93.897
2026-05-20,3.0,32.481
2026-05-20,5.0,53.285
2026-05-20,7.0,71.489
2026-05-20,10.0,92.714
2026-05-21,3.0,32.053
2026-05-21,5.0,52.721
2026-05-21,7.0,71.046
2026-05-21,10.0,92.269
2026-05-22,3.0,31.695
2026-05-22,5.0,52.394
2026-05-22,7.0,70.617
2026-05-22,10.0,91.804
2026-05-25,10.0,91.802
2026-05-26,3.0,31.213
2026-05-26,5.0,51.71
2026-05-26,7.0,70.094
2026-05-26,10.0,91.356
2026-05-27,3.0,30.893
2026-05-27,5.0,51.458
2026-05-27,7.0,69.757
2026-05-27,10.0,91.14
2026-05-28,3.0,30.488
2026-05-28,5.0,51.004
2026-05-28,7.0,69.352
2026-05-28,10.0,90.634
2026-05-29,3.0,29.992
2026-05-29,5.0,50.478
2026-05-29,7.0,68.796
2026-05-29,10.0,90.1
2026-06-01,3.0,30.372
2026-06-01,5.0,50.736
2026-06-01,7.0,68.72
2026-06-01,10.0,90.445
2026-06-02,3.0,30.11
2026-06-02,5.0,50.48
2026-06-02,7.0,68.41
2026-06-02,10.0,90.075
2026-06-03,3.0,30.524
2026-06-03,5.0,51.32
2026-06-03,7.0,69.335
2026-06-03,10.0,90.895
2026-06-04,3.0,30.195
2026-06-04,5.0,50.9
2026-06-04,7.0,68.994
2026-06-04,10.0,90.59
2026-06-05,3.0,31.569
2026-06-05,5.0,52.479
2026-06-05,7.0,70.526
2026-06-05,10.0,92.032
2026-06-08,3.0,31.127
2026-06-08,5.0,51.959
2026-06-08,7.0,70.017
2026-06-08,10.0,91.656
2026-06-09,3.0,30.79
2026-06-09,5.0,51.552
2026-06-09,7.0,69.68
2026-06-09,10.0,91.247
2026-06-10,3.0,31.728
2026-06-10,5.0,52.612
2026-06-10,7.0,70.714
2026-06-10,10.0,92.156
2026-06-11,3.0,30.313
2026-06-11,5.0,50.916
2026-06-11,7.0,69.108
2026-06-11,10.0,90.694
2026-06-12,3.0,29.871
2026-06-12,5.0,50.48
2026-06-12,7.0,68.643
2026-06-12,10.0,90.271
2026-06-15,3.0,29.347
2026-06-15,5.0,49.815
2026-06-15,7.0,68.035
2026-06-15,10.0,89.783
2026-06-16,3.0,29.782
2026-06-16,5.0,50.318
2026-06-16,7.0,68.44
2026-06-16,10.0,90.257
2026-06-17,3.0,30.797
2026-06-17,5.0,51.499
2026-06-17,7.0,69.722
2026-06-17,10.0,91.357
2026-06-18,3.0,29.777
2026-06-18,5.0,50.283
2026-06-18,7.0,68.434
2026-06-18,10.0,90.25
2026-06-19,3.0,29.94
2026-06-19,7.0,68.596
2026-06-19,10.0,90.396
2026-06-22,3.0,29.725
2026-06-22,5.0,50.23
2026-06-22,7.0,68.525
2026-06-22,10.0,90.192
2026-06-23,3.0,30.223
2026-06-23,5.0,50.892
2026-06-23,7.0,69.098
2026-06-23,10.0,90.762
2026-06-24,3.0,30.407
2026-06-24,5.0,50.913
2026-06-24,7.0,69.255
2026-06-24,10.0,91.014
2026-06-25,3.0,30.528
2026-06-25,5.0,51.083
2026-06-25,7.0,69.384
2026-06-25,10.0,91.159
2026-06-26,3.0,30.793
2026-06-26,5.0,51.29
2026-06-26,7.0,69.563
2026-06-26,10.0,91.158
2026-06-29,3.0,30.157
2026-06-29,5.0,50.69
2026-06-29,7.0,68.927
2026-06-29,10.0,90.657
2026-06-30,3.0,30.387
2026-06-30,5.0,51.065
2026-06-30,7.0,69.227
2026-06-30,10.0,90.904
2026-07-01,3.0,30.208
2026-07-01,5.0,50.647
2026-07-01,7.0,68.998
2026-07-01,10.0,90.645
2026-07-02,3.0,29.953
2026-07-02,5.0,50.371
2026-07-02,7.0,68.658
2026-07-02,10.0,90.367
2026-07-03,3.0,29.681
2026-07-03,7.0,68.403
2026-07-03,10.0,90.112
2026-07-06,3.0,29.281
2026-07-06,5.0,49.763
2026-07-06,7.0,68.09
2026-07-06,10.0,89.813
2026-07-07,3.0,29.873
2026-07-07,5.0,50.463
2026-07-07,7.0,68.853
2026-07-07,10.0,90.557
2026-07-08,3.0,30.58
2026-07-08,5.0,51.281
2026-07-08,7.0,69.492
2026-07-08,10.0,91.04
2026-07-09,3.0,30.172
2026-07-09,5.0,50.706
2026-07-09,7.0,69.054
2026-07-09,10.0,90.61
2026-07-10,3.0,30.503
2026-07-10,5.0,51.108
2026-07-10,7.0,69.458
2026-07-10,10.0,91.026
2026-07-13,3.0,31.458
2026-07-13,5.0,52.109
2026-07-13,7.0,70.405
2026-07-13,10.0,91.979
2026-07-14,3.0,31.11
2026-07-14,5.0,51.673
2026-07-14,7.0,70.015
2026-07-14,10.0,91.515
2026-07-15,3.0,30.44
2026-07-15,5.0,50.89
2026-07-15,7.0,69.127
2026-07-15,10.0,90.791
2026-07-16,3.0,30.912
2026-07-16,5.0,51.453
2026-07-16,7.0,69.844
2026-07-16,10.0,91.434
2026-07-17,3.0,31.688
2026-07-17,5.0,52.29
2026-07-17,7.0,70.668
2026-07-17,10.0,92.291
2026-07-20,3.0,31.583
2026-07-20,5.0,52.163
2026-07-20,7.0,70.554
2026-07-20,10.0,92.153
2026-07-21,3.0,31.195
2026-07-21,5.0,51.735
2026-07-21,7.0,70.209
2026-07-21,10.0,91.712
2026-07-22,3.0,31.416
2026-07-22,5.0,51.97
2026-07-22,7.0,70.367
2026-07-22,10.0,91.984
2026-07-23,3.0,32.809
2026-07-23,5.0,53.539
2026-07-23,7.0,72.372
2026-07-23,10.0,93.273
2026-07-24,3.0,32.91
